4294858344 49513 0 36956090
4294858395 0 0 0
4294858446 0 0 0
4294858497 0 0 0
4294858548 0 0 0
4294858599 0 0 0
4294858650 0 0 0
4294858701 0 0 0
4294858752 0 0 0
4294858803 0 0 0
4294858854 0 0 0
4294858905 0 0 0
4294858956 0 0 0
4294859007 0 0 0
4294859058 0 0 0
4294859109 0 0 0
4294859160 0 0 0
4294859211 0 0 0
4294859262 0 0 0
4294859313 2017 0 1000000
4294859364 28752 0 21912807
4294859415 8779 0 5000000
4294859466 0 0 0
4294859517 0 0 0
4294859568 0 0 0
4294859619 0 0 0
4294859670 0 0 0
4294859721 0 0 0
4294859772 0 0 0
4294859823 0 0 0
4294859874 0 0 0
4294859925 0 0 0
4294859976 0 0 0
4294860027 0 0 0
4294860078 0 0 0
4294860129 0 0 0
4294860180 0 0 0
4294860231 0 0 0
4294860282 0 0 0
4294860333 1944 0 2000000
4294860384 18245 0 11000000
4294860435 12634 0 6000000
4294860486 0 0 0
4294860537 0 0 0
4294860588 0 0 0
4294860639 0 0 0
4294860690 0 0 0
4294860741 0 0 0
4294860792 0 0 0
4294860843 0 0 0
4294860894 0 0 0
4294860945 0 0 0
4294860996 0 0 0
4294861047 0 0 0
4294861098 0 0 0
4294861149 0 0 0
4294861200 0 0 0
4294861251 0 0 0
4294861302 0 0 0
4294861353 1942 0 2000000
4294861404 15005 0 10955235
4294861455 10484 0 6974501
4294861506 0 0 0
4294861557 0 0 0
4294861608 0 0 0
4294861659 0 0 0
4294861710 0 0 0
4294861761 0 0 0
4294861812 0 0 0
4294861863 0 0 0
4294861915 0 0 0
4294861982 0 0 0
4294862033 0 0 0
4294862084 0 0 0
4294862135 0 0 0
4294862186 0 0 0
4294862237 0 0 0
4294862288 0 0 0
4294862339 1951 0 2000000
4294862390 0 0 0
4294862441 21294 0 15000000
4294862492 0 0 0
4294862543 0 0 0
4294862594 0 0 0
4294862645 0 0 0
4294862696 0 0 0
4294862747 0 0 0
4294862798 0 0 0
4294862849 0 0 0
4294862900 0 0 0
4294862951 0 0 0
4294863002 0 0 0
4294863053 0 0 0
4294863104 0 0 0
4294863161 0 0 0
4294863212 0 0 0
4294863266 0 0 0
4294863327 0 0 0
4294863378 1933 0 1000000
4294863429 456 0 1000000
4294863480 17118 0 12000000
4294863531 0 0 0
4294863582 0 0 0
4294863633 0 0 0
4294863684 0 0 0
4294863735 0 0 0
4294863787 0 0 0
4294863838 0 0 0
4294863889 0 0 0
4294863940 0 0 0
4294863991 0 0 0
4294864042 0 0 0
4294864093 0 0 0
4294864144 0 0 0
4294864195 0 0 0
4294864246 0 0 0
4294864297 0 0 0
4294864348 1864 0 808202
4294864399 0 0 0
4294864450 7990 0 7000000
4294864501 6402 0 4000000
4294864552 0 0 0
4294864603 0 0 0
4294864654 0 0 0
4294864705 0 0 0
4294864756 0 0 0
4294864807 0 0 0
4294864858 0 0 0
4294864909 0 0 0
4294864960 0 0 0
4294865011 0 0 0
4294865062 0 0 0
4294865113 0 0 0
4294865164 0 0 0
4294865215 0 0 0
4294865266 0 0 0
4294865317 0 0 0
4294865368 1849 0 2000000
4294865419 0 0 0
4294865470 11933 0 8000000
4294865521 0 0 0
4294865572 0 0 0
4294865623 0 0 0
4294865674 0 0 0
4294865725 0 0 0
4294865776 0 0 0
4294865827 0 0 0
4294865878 0 0 0
4294865929 0 0 0
4294865980 0 0 0
4294866032 0 0 0
4294866083 0 0 0
4294866134 0 0 0
4294866185 0 0 0
4294866236 0 0 0
4294866287 0 0 0
4294866362 1861 0 4000000
4294866414 0 0 0
4294866465 0 0 0
4294866516 9944 0 7000000
4294866567 0 0 0
4294866618 0 0 0
4294866676 0 0 0
4294866727 0 0 0
4294866778 0 0 0
4294866829 0 0 0
4294866880 0 0 0
4294866931 0 0 0
4294866982 0 0 0
4294867033 0 0 0
4294867084 0 0 0
4294867135 0 0 0
4294867186 0 0 0
4294867237 0 0 0
4294867288 0 0 0
4294867344 534 0 1981445
4294867395 1333 0 0
4294867446 0 0 0
4294867497 8112 0 5570060
4294867548 0 0 0
4294867599 0 0 0
4294867650 0 0 0
4294867701 0 0 0
4294867752 0 0 0
4294867803 0 0 0
4294867855 0 0 0
4294867906 0 0 0
4294867957 0 0 0
4294868008 0 0 0
4294868059 0 0 0
4294868110 0 0 0
4294868161 0 0 0
4294868212 0 0 0
4294868263 0 0 0
4294868314 0 0 0
4294868365 1793 0 1000000
4294868416 0 0 0
4294868467 0 0 0
4294868518 6686 0 8000000
4294868569 0 0 0
4294868620 0 0 0
4294868671 0 0 0
4294868722 0 0 0
4294868773 0 0 0
4294868824 0 0 0
4294868875 0 0 0
4294868926 0 0 0
4294868977 0 0 0
4294869028 0 0 0
4294869079 0 0 0
4294869130 0 0 0
4294869181 0 0 0
4294869232 0 0 0
4294869283 0 0 0
4294869334 0 0 0
4294869385 1841 0 2000000
4294869436 0 0 0
4294869487 0 0 0
4294869538 5524 0 5000000
4294869589 0 0 0
4294869640 0 0 0
4294869691 0 0 0
4294869742 0 0 0
4294869793 0 0 0
4294869845 0 0 0
4294869896 0 0 0
4294869947 0 0 0
4294869998 0 0 0
4294870049 0 0 0
4294870100 0 0 0
4294870151 0 0 0
4294870202 0 0 0
4294870253 0 0 0
4294870304 0 0 0
4294870368 0 0 0
4294870419 1772 0 1000000
4294870470 0 0 0
4294870521 4633 0 2000000
4294870572 0 0 0
4294870623 0 0 0
4294870682 0 0 0
4294870733 0 0 0
4294870784 0 0 0
4294870835 0 0 0
4294870886 0 0 0
4294870937 0 0 0
4294870988 0 0 0
4294871039 0 0 0
4294871090 0 0 0
4294871147 0 0 0
4294871198 0 0 0
4294871249 0 0 0
4294871300 0 0 0
4294871351 0 0 0
4294871402 1742 0 3000000
4294871453 0 0 0
4294871504 0 0 0
4294871555 3823 0 3111774
4294871606 0 0 0
4294871657 0 0 0
4294871708 0 0 0
4294871759 0 0 0
4294871810 0 0 0
4294871861 0 0 0
4294871912 0 0 0
4294871963 0 0 0
4294872014 0 0 0
4294872065 0 0 0
4294872116 0 0 0
4294872167 0 0 0
4294872218 0 0 0
4294872269 0 0 0
4294872320 0 0 0
4294872371 0 0 0
4294872422 1754 0 3000000
4294872473 0 0 0
4294872524 3058 0 3967084
4294872575 0 0 0
4294872626 0 0 0
4294872677 0 0 0
4294872728 0 0 0
4294872779 0 0 0
4294872830 0 0 0
4294872881 0 0 0
4294872932 0 0 0
4294872983 0 0 0
4294873034 0 0 0
4294873085 0 0 0
4294873136 0 0 0
4294873187 0 0 0
4294873238 0 0 0
4294873289 0 0 0
4294873340 0 0 0
4294873391 1760 0 925504
4294873442 0 0 0
4294873493 0 0 0
4294873544 2588 0 4000000
4294873595 0 0 0
4294873646 0 0 0
4294873697 0 0 0
4294873748 0 0 0
4294873799 0 0 0
4294873855 0 0 0
4294873906 0 0 0
4294873957 0 0 0
4294874008 0 0 0
4294874059 0 0 0
4294874110 0 0 0
4294874161 0 0 0
4294874212 0 0 0
4294874263 0 0 0
