4294921784 46345 0 26138113
4294921835 0 0 0
4294921886 0 0 0
4294921937 0 0 0
4294921988 0 0 0
4294922039 0 0 0
4294922090 0 0 0
4294922141 0 0 0
4294922192 0 0 0
4294922243 0 0 0
4294922294 0 0 0
4294922345 0 0 0
4294922396 0 0 0
4294922447 0 0 0
4294922499 0 0 0
4294922550 0 0 0
4294922601 0 0 0
4294922652 0 0 0
4294922703 0 0 0
4294922754 8353 0 4000000
4294922805 28767 0 17442792
4294922856 0 0 0
4294922907 0 0 0
4294922958 0 0 0
4294923009 0 0 0
4294923060 0 0 0
4294923111 0 0 0
4294923162 0 0 0
4294923213 0 0 0
4294923264 0 0 0
4294923315 0 0 0
4294923366 0 0 0
4294923417 0 0 0
4294923468 0 0 0
4294923519 0 0 0
4294923570 0 0 0
4294923621 0 0 0
4294923672 0 0 0
4294923723 0 0 0
4294923774 28939 0 19990068
4294923825 1296 0 0
4294923876 0 0 0
4294923927 0 0 0
4294923978 0 0 0
4294924029 0 0 0
4294924080 0 0 0
4294924131 0 0 0
4294924182 0 0 0
4294924233 0 0 0
4294924284 0 0 0
4294924335 0 0 0
4294924386 0 0 0
4294924437 0 0 0
4294924488 0 0 0
4294924541 0 0 0
4294924592 0 0 0
4294924652 0 0 0
4294924703 0 0 0
4294924756 2746 0 991780
4294924807 22529 0 14989256
4294924863 0 0 0
4294924914 0 0 0
4294924965 0 0 0
4294925016 0 0 0
4294925067 0 0 0
4294925118 0 0 0
4294925169 0 0 0
4294925220 0 0 0
4294925271 0 0 0
4294925322 0 0 0
4294925373 0 0 0
4294925424 0 0 0
4294925475 0 0 0
4294925526 0 0 0
4294925577 0 0 0
4294925628 0 0 0
4294925679 0 0 0
4294925730 0 0 0
4294925781 8200 0 4982400
4294925832 12300 0 8983720
4294925883 0 0 0
4294925934 0 0 0
4294925985 0 0 0
4294926036 0 0 0
4294926087 0 0 0
4294926138 0 0 0
4294926189 0 0 0
4294926240 0 0 0
4294926291 0 0 0
4294926342 0 0 0
4294926393 0 0 0
4294926444 0 0 0
4294926495 0 0 0
4294926546 0 0 0
4294926597 0 0 0
4294926648 0 0 0
4294926699 0 0 0
4294926750 0 0 0
4294926801 17190 0 12981956
4294926852 0 0 0
4294926903 0 0 0
4294926954 0 0 0
4294927007 0 0 0
4294927058 0 0 0
4294927109 0 0 0
4294927160 0 0 0
4294927211 0 0 0
4294927262 0 0 0
