4295165163 35479 0 53880510
4295165216 48049 0 72842021
4295165267 98737 0 54810606
4295165318 12388 0 6960416
4295165369 0 0 0
4295165420 0 0 0
4295165471 0 0 0
4295165522 0 0 0
4295165573 0 0 0
4295165624 0 0 0
4295165675 0 0 0
4295165726 0 0 0
4295165777 0 0 0
4295165828 0 0 0
4295165879 0 0 0
4295165930 0 0 0
4295165981 0 0 0
4295166032 0 0 0
4295166083 0 0 0
4295166134 0 0 0
4295166185 0 0 0
4295166236 0 0 0
4295166287 81475 0 64681844
4295166338 74429 0 36893596
4295166389 0 0 0
4295166440 0 0 0
4295166495 0 0 0
4295166546 0 0 0
4295166597 0 0 0
4295166648 0 0 0
4295166699 0 0 0
4295166750 0 0 0
4295166801 0 0 0
4295166852 0 0 0
4295166903 0 0 0
4295166954 0 0 0
4295167005 0 0 0
4295167056 0 0 0
4295167110 0 0 0
4295167161 0 0 0
4295167212 0 0 0
4295167263 15355 0 11239195
4295167314 43787 0 24875144
4295167365 67845 0 43239627
4295167416 0 0 0
4295167467 0 0 0
4295167518 0 0 0
4295167569 0 0 0
4295167620 0 0 0
4295167671 0 0 0
4295167722 0 0 0
4295167773 0 0 0
4295167824 0 0 0
4295167875 0 0 0
4295167926 0 0 0
4295167977 0 0 0
4295168028 0 0 0
4295168079 0 0 0
4295168130 0 0 0
4295168181 0 0 0
4295168232 0 0 0
4295168283 20220 0 14829150
4295168334 18572 0 11000000
4295168385 67363 0 43986909
4295168436 0 0 0
4295168487 0 0 0
4295168538 0 0 0
4295168589 0 0 0
4295168640 0 0 0
4295168691 0 0 0
4295168763 0 0 0
4295168814 0 0 0
4295168865 0 0 0
4295168916 0 0 0
4295168967 0 0 0
4295169018 0 0 0
4295169069 0 0 0
4295169120 0 0 0
4295169171 0 0 0
4295169222 0 0 0
4295169273 11320 0 8000000
4295169324 17380 0 11962962
4295169375 57400 0 33957587
4295169426 0 0 0
4295169477 0 0 0
4295169528 0 0 0
4295169579 0 0 0
4295169630 0 0 0
4295169681 0 0 0
4295169732 0 0 0
4295169783 0 0 0
4295169834 0 0 0
4295169885 0 0 0
4295169936 0 0 0
4295169987 0 0 0
4295170038 0 0 0
4295170089 0 0 0
4295170140 0 0 0
4295170191 0 0 0
4295170242 0 0 0
4295170293 13752 0 12919528
4295170344 13752 0 7704248
4295170395 44694 0 23704703
4295170446 0 0 0
4295170497 0 0 0
4295170548 0 0 0
4295170599 0 0 0
4295170650 0 0 0
4295170701 0 0 0
4295170752 0 0 0
4295170803 0 0 0
4295170854 0 0 0
4295170907 0 0 0
4295170958 0 0 0
4295171009 0 0 0
4295171060 0 0 0
4295171111 0 0 0
4295171162 0 0 0
4295171213 0 0 0
4295171264 0 0 0
4295171315 12432 0 11854111
4295171367 19380 0 18688899
4295171418 27135 0 27795624
4295171469 0 0 0
4295171520 0 0 0
4295171571 0 0 0
4295171622 0 0 0
4295171673 0 0 0
4295171724 0 0 0
4295171775 0 0 0
4295171826 0 0 0
4295171877 0 0 0
4295171928 0 0 0
4295171979 0 0 0
4295172030 0 0 0
4295172081 0 0 0
4295172132 0 0 0
4295172183 0 0 0
4295172234 0 0 0
4295172285 6945 0 4905239
4295172336 9260 0 5991932
4295172387 20835 0 13000000
4295172438 11575 0 10980437
4295172489 0 0 0
4295172540 0 0 0
4295172591 0 0 0
4295172642 0 0 0
4295172693 0 0 0
4295172744 0 0 0
4295172795 0 0 0
4295172846 0 0 0
4295172897 0 0 0
4295172948 0 0 0
4295172999 0 0 0
4295173050 0 0 0
4295173101 0 0 0
4295173152 0 0 0
4295173203 0 0 0
4295173254 0 0 0
4295173318 4008 0 6000000
4295173369 14732 0 9942059
4295173420 20614 0 16986838
4295173471 0 0 0
4295173522 0 0 0
4295173573 0 0 0
4295173627 0 0 0
4295173678 0 0 0
4295173729 0 0 0
4295173780 0 0 0
4295173831 0 0 0
4295173882 0 0 0
4295173933 0 0 0
4295173984 0 0 0
4295174035 0 0 0
4295174086 0 0 0
4295174137 0 0 0
4295174188 0 0 0
4295174241 0 0 0
4295174292 3204 0 1000000
4295174343 8010 0 5000000
4295174394 14330 0 12986798
4295174445 8098 0 5992408
4295174496 0 0 0
4295174547 0 0 0
4295174598 0 0 0
4295174649 0 0 0
4295174700 0 0 0
4295174751 0 0 0
4295174802 0 0 0
4295174853 0 0 0
4295174904 0 0 0
4295174955 0 0 0
4295175006 0 0 0
4295175057 0 0 0
4295175108 0 0 0
4295175159 0 0 0
4295175210 0 0 0
4295175261 0 0 0
4295175312 2504 0 1951893
4295175363 8764 0 5000000
