4295026233 70888 0 50801088
4295026284 77420 0 36922862
4295026335 0 0 0
4295026386 0 0 0
4295026437 0 0 0
4295026488 0 0 0
4295026539 0 0 0
4295026590 0 0 0
4295026642 0 0 0
4295026693 0 0 0
4295026744 0 0 0
4295026795 0 0 0
4295026846 0 0 0
4295026897 0 0 0
4295026948 0 0 0
4295026999 0 0 0
4295027050 0 0 0
4295027101 0 0 0
4295027152 0 0 0
4295027203 0 0 0
4295027258 81889 0 54950189
4295027309 36895 0 20943443
4295027360 0 0 0
4295027411 0 0 0
4295027462 0 0 0
4295027513 0 0 0
4295027565 0 0 0
4295027616 0 0 0
4295027667 0 0 0
4295027718 0 0 0
4295027769 0 0 0
4295027820 0 0 0
4295027871 0 0 0
4295027922 0 0 0
4295027973 0 0 0
4295028024 0 0 0
4295028075 0 0 0
4295028126 0 0 0
4295028177 0 0 0
4295028228 18933 0 17000000
4295028280 59250 0 37000000
4295028331 18569 0 12000000
4295028382 0 0 0
4295028433 0 0 0
4295028484 0 0 0
4295028535 0 0 0
4295028586 0 0 0
4295028637 0 0 0
4295028688 0 0 0
4295028739 0 0 0
4295028790 0 0 0
4295028841 0 0 0
4295028892 0 0 0
4295028943 0 0 0
4295028994 0 0 0
4295029045 0 0 0
4295029096 0 0 0
4295029147 0 0 0
4295029198 0 0 0
4295029251 30797 0 19979118
4295029305 50083 0 32974300
4295029356 0 0 0
4295029407 0 0 0
4295029458 0 0 0
4295029509 0 0 0
4295029560 0 0 0
4295029611 0 0 0
4295029662 0 0 0
4295029713 0 0 0
4295029764 0 0 0
4295029816 0 0 0
4295029867 0 0 0
4295029919 0 0 0
4295029970 0 0 0
4295030021 0 0 0
4295030072 0 0 0
4295030123 0 0 0
4295030174 0 0 0
4295030225 0 0 0
4295030276 28700 0 15679392
4295030327 36900 0 18976306
4295030378 0 0 0
4295030429 0 0 0
4295030480 0 0 0
4295030531 0 0 0
4295030582 0 0 0
4295030633 0 0 0
4295030685 0 0 0
4295030736 0 0 0
4295030787 0 0 0
4295030839 0 0 0
4295030890 0 0 0
4295030941 0 0 0
4295030992 0 0 0
4295031043 0 0 0
4295031094 0 0 0
4295031145 0 0 0
4295031196 0 0 0
4295031249 5745 0 3983541
4295031300 18321 0 12000000
4295031351 30942 0 61705820
4295031402 0 0 0
4295031453 0 0 0
4295031504 0 0 0
4295031556 0 0 0
4295031607 0 0 0
4295031658 0 0 0
4295031709 0 0 0
4295031760 0 0 0
4295031819 0 0 0
4295031870 0 0 0
4295031921 0 0 0
4295031975 0 0 0
4295032026 0 0 0
4295032077 0 0 0
4295032128 0 0 0
4295032179 0 0 0
4295032230 0 0 0
4295032281 17035 0 64989208
4295032332 12228 0 44986674
4295032383 15649 0 60000000
4295032434 0 0 0
4295032485 0 0 0
4295032536 0 0 0
4295032587 0 0 0
4295032638 0 0 0
4295032689 0 0 0
4295032740 0 0 0
4295032797 0 0 0
4295032848 0 0 0
4295032899 0 0 0
4295032950 0 0 0
4295033001 0 0 0
4295033052 0 0 0
4295033103 0 0 0
4295033154 0 0 0
4295033205 0 0 0
4295033256 2315 0 2868810
4295033307 13890 0 54000000
4295033358 13308 0 53993483
4295033409 7527 0 29698897
4295033460 0 0 0
4295033511 0 0 0
4295033562 0 0 0
4295033613 0 0 0
4295033664 0 0 0
4295033715 0 0 0
4295033766 0 0 0
4295033817 0 0 0
4295033868 0 0 0
4295033919 0 0 0
4295033970 0 0 0
4295034021 0 0 0
4295034072 0 0 0
4295034123 0 0 0
4295034174 0 0 0
4295034225 0 0 0
4295034278 2300 0 8992129
4295034330 11638 0 43724312
4295034381 12301 0 51105019
4295034432 3745 0 14936590
4295034483 0 0 0
4295034534 0 0 0
4295034585 0 0 0
4295034636 0 0 0
4295034687 0 0 0
4295034738 0 0 0
