4294974047 93690 0 45783784
4294974098 8273 0 3000000
4294974149 0 0 0
4294974200 0 0 0
4294974251 0 0 0
4294974302 0 0 0
4294974353 0 0 0
4294974407 0 0 0
4294974458 0 0 0
4294974509 0 0 0
4294974560 0 0 0
4294974611 0 0 0
4294974662 0 0 0
4294974713 0 0 0
4294974764 0 0 0
4294974815 0 0 0
4294974872 0 0 0
4294974923 0 0 0
4294974974 0 0 0
4294975025 14848 0 8994163
4294975076 66816 0 36983053
4294975127 0 0 0
4294975178 0 0 0
4294975229 0 0 0
4294975280 0 0 0
4294975331 0 0 0
4294975382 0 0 0
4294975433 0 0 0
4294975484 0 0 0
4294975535 0 0 0
4294975586 0 0 0
4294975637 0 0 0
4294975688 0 0 0
4294975739 0 0 0
4294975790 0 0 0
4294975841 0 0 0
4294975892 0 0 0
4294975943 0 0 0
4294975994 0 0 0
4294976045 25634 0 10693739
4294976096 40883 0 28594002
4294976147 0 0 0
4294976198 0 0 0
4294976249 0 0 0
4294976300 0 0 0
4294976351 0 0 0
4294976402 0 0 0
4294976453 0 0 0
4294976504 0 0 0
4294976555 0 0 0
4294976606 0 0 0
4294976657 0 0 0
4294976708 0 0 0
4294976759 0 0 0
4294976810 0 0 0
4294976861 0 0 0
4294976912 0 0 0
4294976963 0 0 0
4294977014 1591 0 1992295
4294977065 19010 0 20690080
4294977116 35004 0 31868728
4294977167 0 0 0
4294977218 0 0 0
4294977269 0 0 0
4294977320 0 0 0
4294977371 0 0 0
4294977422 0 0 0
4294977473 0 0 0
4294977524 0 0 0
4294977575 0 0 0
4294977626 0 0 0
4294977677 0 0 0
4294977728 0 0 0
4294977779 0 0 0
4294977830 0 0 0
4294977881 0 0 0
4294977932 0 0 0
4294977983 0 0 0
4294978034 8200 0 5000000
4294978088 24540 0 19979659
4294978139 12360 0 8955461
4294978190 0 0 0
4294978241 0 0 0
4294978292 0 0 0
4294978343 0 0 0
4294978394 0 0 0
4294978445 0 0 0
4294978496 0 0 0
4294978547 0 0 0
4294978598 0 0 0
